area,year,temp_change,co2
Australia,2013,1.45,10034.1276237187
Australia,2012,0.273,9353.06641223694
Australia,2011,0.176,8837.85058079271
Australia,2010,0.644,8166.06724391971
Australia,2009,0.968,7468.94410564859
Australia,2008,0.553,6832.22674546237
Australia,2007,0.864,6143.73477685129
Australia,2006,0.643,5456.5206707597
Australia,2005,1.144,5002.48272189515
Australia,2004,0.671,4266.92125360524
Australia,2003,0.79,3578.35150974547
Austria,2010,0.664,1483.19074249073
Austria,2009,1.55,1308.20218572207
Austria,2008,1.592,1248.53225138254
Austria,2007,2.15,1195.8903761885
Austria,2006,0.923,1152.466320532
Austria,2005,0.641,1145.80966192964
Austria,2004,0.842,1158.34359221291
Austria,2003,1.469,1072.19181375814
Austria,2002,1.54,968.776915917423
Austria,2001,1.507,863.101238986877
Austria,2000,1.772,713.626554045867
Austria,1999,0.987,701.821024024025
Austria,1998,1.348,610.339231556323
Austria,1997,0.519,500.828386694405
Austria,1996,-0.195,420.786112924158
Austria,1995,0.944,357.931519787086
Austria,1994,1.965,261.105590625578
Austria,1993,0.533,235.26478656483
Austria,1992,1.256,5.63648639172312
Austria,1991,0.135,3.88944
Austria,1990,1.27,2.43756
Bulgaria,2014,1.189,1423.81285948304
Bulgaria,2013,1.438,1277.85761926218
Bulgaria,2012,1.634,1109.35923014509
Bulgaria,2011,0.368,1038.93300468063
Bulgaria,2010,1.304,927.068108171378
Bulgaria,2009,1.247,897.324880013531
Bulgaria,2008,1.141,841.835316770012
Bulgaria,2007,1.834,545.197085531365
Bulgaria,2006,0.52,447.162429026166
Bulgaria,2005,0.167,298.763523386316
Bulgaria,2004,0.489,180.343809534901
Bulgaria,2003,0.156,126.503550018592
Bulgaria,2002,0.833,96.60038738008
Bulgaria,2001,1.63,75.173696005058
Bulgaria,2000,1.179,57.3333083815516
Bulgaria,1999,0.692,40.9869783633625
Bulgaria,1998,0.779,28.7207624704373
Bulgaria,1997,-0.335,18.3595783062778
Bulgaria,1996,-0.353,11.5548883843048
Bulgaria,1995,0.227,6.58680842977408
Bulgaria,1994,1.593,2.15623391311342
Bulgaria,1993,-0.312,0.02303703221005
Bulgaria,1992,0.146,0.010681702317
Bulgaria,1991,-0.154,0.003135561
Canada,2014,0.273,9024.46042768536
Canada,2013,1.186,8564.62124615997
Canada,2012,2.14,8277.68017933566
Canada,2011,1.444,7991.64027238382
Canada,2010,2.917,7477.16505279579
Canada,2009,0.544,6698.9587209381
Canada,2008,0.853,6123.51593465702
Canada,2007,1.332,6222.86895974681
Canada,2006,2.353,5828.26843309005
Canada,2005,1.298,5677.87853198177
Canada,2004,0.51,5215.22602334514
Canada,2003,1.256,4615.42427946863
Canada,2002,0.556,4270.18947175995
Canada,2001,1.432,3787.72934805573
Canada,2000,1.299,3400.32843106704
Canada,1999,1.708,2805.99692329725
Canada,1998,2.476,2172.32499194863
Canada,1997,0.422,1568.52633809529
Canada,1996,-0.122,1165.50735923192
Canada,1995,0.94,693.369077173043
Canada,1992,0.111,829.836
Canada,1991,0.34,1056.72
Canada,1990,0.086,970.584
Cyprus,2014,1.074,320.54079856597
Cyprus,2013,1.211,324.70366592627
Cyprus,2012,0.94,315.74235594302
Cyprus,2011,0.71,274.70430521584
Cyprus,2010,1.991,246.34422076147
Cyprus,2009,1.015,221.84035616137
Cyprus,2008,1.05,195.30984187324
Cyprus,2007,0.835,169.81829635925
Cyprus,2006,0.638,144.71433449875
Cyprus,2005,0.348,92.60439280661
Cyprus,2004,0.625,67.17961355949
Cyprus,2003,0.579,52.54081794487
Cyprus,2002,0.808,41.18802976448
Cyprus,2001,1.129,30.84772331695
Cyprus,2000,0.613,20.37717528271
Cyprus,1999,1.074,14.14401605844
Cyprus,1998,0.935,9.37855739723
Cyprus,1997,-0.005,6.08703553517
Cyprus,1996,0.25,3.60691995597
Cyprus,1995,0.045,2.69892459923
Cyprus,1994,1.033,0.70303857236
Cyprus,1993,-0.441,0.21710900486
Cyprus,1992,-0.953,0.164247
Cyprus,1991,0.353,0.1555962
Cyprus,1990,0.062,0.1456139
Denmark,2014,2.68,735.435645873786
Denmark,2013,0.401,810.64139475336
Denmark,2012,1.147,826.137278801188
Denmark,2011,0.697,908.385404005149
Denmark,2010,-0.189,971.909492859225
Denmark,2009,1.332,964.773724709446
Denmark,2008,1.865,1014.58138911006
Denmark,2007,2.144,1010.20386173366
Denmark,2006,1.354,977.625547473618
Denmark,2005,1.287,951.905408550881
Denmark,2004,1.037,894.754884624938
Denmark,2003,0.708,829.370378747835
Denmark,2002,1.651,794.62392044561
Denmark,2001,1.045,747.113470149512
Denmark,2000,1.721,710.672209729079
Denmark,1999,1.335,587.206412021858
Denmark,1998,0.872,477.676722009867
Denmark,1997,0.654,377.532879697761
Denmark,1996,-0.749,379.983752241704
Denmark,1995,1.308,241.484474914362
Denmark,1994,0.968,146.3576507112
Denmark,1993,0.226,102.28704
Denmark,1992,1.451,3.6896
European Union,2014,2.057,112215.153839033
European Union,2013,0.901,110393.496492912
European Union,2012,1.315,108206.156499101
European Union,2011,1.143,105153.343407964
European Union,2010,0.488,102676.186561369
European Union,2009,1.326,94070.2182839017
European Union,2008,1.388,89587.3361470989
European Union,2007,1.683,82129.6823032502
European Union,2006,1.126,76046.7639333348
European Union,2005,1.03,71802.2559052239
European Union,2004,0.92,65950.5100513257
European Union,2003,1.061,62319.2019152934
European Union,2002,1.203,55756.5875135975
European Union,2001,1.315,52032.5931241372
European Union,2000,1.399,52788.8348278767
European Union,1999,1.074,51748.8413396434
European Union,1998,0.87,60079.9047510436
European Union,1997,0.719,58699.6992086244
European Union,1996,-0.092,50862.6833235873
European Union,1995,1.116,43748.9787423997
European Union,1994,1.104,39125.6461609917
European Union,1993,0.254,34486.6171594266
European Union,1992,0.79,31563.920261268
European Union,1991,0.36,29148.253055315
European Union,1990,1.36,29125.6362996247
Finland,2014,2.602,1743.27898771721
Finland,2013,1.427,1612.49060382639
Finland,2012,1.548,1517.24760807946
Finland,2011,1.355,1587.89581113814
Finland,2010,0.246,1820.34465424587
Finland,2009,1.699,1425.5620974961
Finland,2008,2.142,1338.78916272852
Finland,2007,1.955,1149.94356980483
Finland,2006,1.216,910.552255172875
Finland,2005,2.212,895.422477788064
Finland,2004,1.242,688.64946146022
Finland,2003,0.729,635.744609730428
Finland,2002,1.188,634.024975980659
Finland,2001,1.381,592.117170735794
Finland,2000,2.04,559.31846514369
Finland,1999,1.169,330.627569534521
Finland,1998,0.083,247.076487502632
Finland,1997,0.8,149.487601978443
Finland,1996,0.152,74.188748278584
Finland,1995,1.716,26.902252736684
Finland,1994,0.158,5.344578130212
Finland,1993,0.946,0.190541969656
Finland,1992,1.177,0.040504529712
Finland,1991,1.15,0.03195116838
Finland,1990,1.265,0.024024986
France,2014,2.027,19398.6825232964
France,2013,0.695,19170.7393294348
France,2012,1.2,18987.8598020581
France,2011,1.514,18579.7938070522
France,2010,0.379,17363.7998099207
France,2009,1.199,16311.6095618588
France,2008,0.982,15788.1897623719
France,2007,1.403,14595.1311637394
France,2006,1.31,13686.2685489363
France,2005,1.025,12676.0322607735
France,2004,0.978,11754.871051028
France,2003,1.807,10764.9939481514
France,2002,1.055,9397.31179913431
France,2001,1.394,8086.23433215259
France,2000,1.174,6642.94644348415
France,1999,1.19,5383.41498649957
France,1998,0.924,4349.23248051648
France,1997,1.211,4111.5886690816
France,1996,0.157,3259.83623741766
France,1995,1.294,1912.11375031142
France,1994,1.518,1952.570637061
France,1993,0.295,2936.3826814197
France,1992,0.621,4417.80752937641
France,1991,0.224,5124.37681761492
France,1990,1.563,4402.19994328629
Germany,2014,2.516,10750.3677775755
Germany,2013,0.58,10569.4340298083
Germany,2012,1.347,10547.6349187641
Germany,2011,1.119,10353.2583473543
Germany,2010,0.192,9914.6869693544
Germany,2009,1.278,9613.58054963515
Germany,2008,1.539,9368.02796676995
Germany,2007,2.086,9422.41749132518
Germany,2006,1.253,9135.85826323885
Germany,2005,1.022,8752.62764727365
Germany,2004,0.997,8546.57869520082
Germany,2003,1.253,8102.16179231695
Germany,2002,1.486,7943.21475839427
Germany,2001,1.289,7346.29314585491
Germany,2000,1.761,5972.05163961269
Germany,1999,1.366,5161.16483144972
Germany,1998,1.152,4837.33235475625
Germany,1997,0.559,4134.19908899373
Germany,1996,-0.699,3392.97797253605
Germany,1995,1.306,2606.0735993744
Germany,1994,1.624,2683.0981788552
Germany,1993,0.311,2492.8558365488
Germany,1992,1.23,287.5644590521
Germany,1991,0.287,45.9220062644
Germany,1990,1.571,50.32
Greece,2014,1.116,5758.12863877603
Greece,2013,1.394,5650.21859764964
Greece,2012,1.299,5061.77691494848
Greece,2011,0.445,4661.65509784493
Greece,2010,1.629,4388.66802144415
Greece,2009,0.82,3964.12465526031
Greece,2008,0.934,3710.3482172854
Greece,2007,1.146,3245.14066079019
Greece,2006,0.34,2722.45340589096
Greece,2005,0.308,5077.45227954165
Greece,2004,0.414,4927.91153024745
Greece,2003,0.47,4733.35562321277
Greece,2002,0.523,5090.06558842149
Greece,2001,1.395,4781.3884482475
Greece,2000,0.75,5261.83186356152
Greece,1999,0.868,6721.1460300199
Greece,1998,0.693,5767.51429514513
Greece,1997,-0.129,5166.48802785957
Greece,1996,-0.094,4820.16537150106
Greece,1995,0.022,4157.37596992872
Greece,1994,1.12,2712.11246316
Greece,1993,-0.275,2032.43915305
Greece,1992,-0.487,1149.072
Greece,1991,-0.157,1400.08
Greece,1990,0.41,1182.816
Hungary,2014,2.236,1428.15989742829
Hungary,2013,1.177,1280.34083026629
Hungary,2012,1.749,1184.63413628766
Hungary,2011,0.913,1345.29450693186
Hungary,2010,0.828,1223.00892466918
Hungary,2009,1.633,1118.16207549988
Hungary,2008,1.516,1163.87453384613
Hungary,2007,2.165,1033.27019656279
Hungary,2006,0.724,948.667606663176
Hungary,2005,0.258,804.015080509621
Hungary,2004,0.573,704.416274222243
Hungary,2003,0.733,579.923813000475
Hungary,2002,1.443,447.150731657364
Hungary,2001,1.413,355.943922795488
Hungary,2000,1.756,273.441768424328
Hungary,1999,0.621,373.004875213474
Hungary,1998,1.104,202.777663046885
Hungary,1997,-0.123,120.842801619565
Hungary,1996,-0.319,54.5058633679513
Hungary,1995,0.648,41.6483824274889
Hungary,1994,1.76,18.5782736540737
Hungary,1993,0.086,3.71454036870409
Hungary,1992,0.924,3.71454036870409
Iceland,2014,1.618,162.92430942505
Iceland,2013,0.697,169.59699994519
Iceland,2012,0.707,173.364013138927
Iceland,2011,0.982,146.135568475016
Iceland,2010,1.172,148.74450609698
Iceland,2009,0.917,114.162503634959
Iceland,2008,0.757,85.0063343289147
Iceland,2007,1.103,74.0507553989458
Iceland,2006,1.038,70.2712220540477
Iceland,2005,0.458,69.9839180702913
Iceland,2004,1.237,60.2484921101631
Iceland,2003,1.787,56.7371434698678
Iceland,2002,0.761,46.0761384422012
Iceland,2001,0.556,48.6416260272348
Iceland,2000,0.183,43.2426842242686
Iceland,1999,0.386,48.8270751799535
Iceland,1998,0.129,43.211936923695
Iceland,1997,0.319,28.7593384968544
Iceland,1996,0.473,18.5930123882754
Iceland,1995,-0.449,10.225737920955
Iceland,1994,-0.213,2.33844807470778
Iceland,1993,0.107,1.464132459075
Ireland,2014,1.363,1155.41752706007
Ireland,2013,0.628,1070.05099048529
Ireland,2012,0.706,948.642331332965
Ireland,2011,0.547,955.223938791502
Ireland,2010,-0.115,932.076700397207
Ireland,2009,0.796,915.143219255534
Ireland,2008,0.83,845.809066102674
Ireland,2007,1.34,906.281947800536
Ireland,2006,1.151,899.157653372687
Ireland,2005,1.164,678.876666024681
Ireland,2004,0.886,682.541885960001
Ireland,2003,1.014,685.723996004295
Ireland,2002,0.822,607.010126712402
Ireland,2001,0.54,590.20198186391
Ireland,2000,0.561,456.662283846277
Ireland,1999,1.066,376.407400249996
Ireland,1998,0.922,374.287879044696
Ireland,1997,0.961,283.85915921323
Ireland,1996,-0.021,171.065114228286
Ireland,1995,1.184,103.190244294911
Ireland,1994,0.268,10.9563290116968
Ireland,1993,0.047,3.59107427373691
Ireland,1992,0.428,1.65460506186319
Ireland,1991,0.181,1.40711876279489
Ireland,1990,0.803,1.23409233310224
Italy,2014,1.661,11977.713702619
Italy,2013,1.015,11501.961494293
Italy,2012,1.552,10844.3500062769
Italy,2011,1.256,10326.3785904328
Italy,2010,0.774,9725.27307577869
Italy,2009,1.248,9094.78938328605
Italy,2008,1.135,8379.19866672924
Italy,2007,1.557,7649.88186830627
Italy,2006,0.854,6810.98076763433
Italy,2005,0.568,5998.31858684497
Italy,2004,0.752,5122.70631063918
Italy,2003,1.522,4281.46004202424
Italy,2002,0.915,3466.47580508128
Italy,2001,1.519,2735.60788065263
Italy,2000,1.216,2098.1573692364
Italy,1999,0.89,1956.02768660526
Italy,1998,0.934,1476.80007576382
Italy,1997,0.916,957.973264864718
Italy,1996,0.221,551.050451038267
Italy,1995,0.403,813.440876179556
Italy,1994,1.492,588.826127804444
Italy,1993,0.499,449.278843733333
Italy,1992,0.522,453.398078222222
Italy,1991,0.012,449.297351111111
Italy,1990,1.121,444
Japan,2014,0.532,35784.9434523257
Japan,2013,0.598,32087.655774418
Japan,2012,0.371,29348.3866186668
Japan,2011,0.582,26071.1982844377
Japan,2010,0.909,23304.9690842262
Japan,2009,0.792,20937.1092927225
Japan,2008,0.658,19284.8217975952
Japan,2007,0.99,16707.0682779207
Japan,2006,0.378,14626.9571482769
Japan,2005,0.726,12781.7375075383
Japan,2004,1.108,12420.8107871239
Japan,2003,0.31,16228.3222314537
Japan,2002,0.618,16236.2858345722
Japan,2001,0.405,19462.3383671019
Japan,2000,0.625,22851.8636870797
Japan,1999,0.943,24368.0585435245
Japan,1998,1.193,23741.8794201834
Japan,1997,0.446,24436.5264513971
Japan,1996,-0.133,24597.8641568492
Japan,1995,0.345,25213.125254391
Japan,1994,0.964,21051.8952130351
Japan,1993,0.008,18129.15828489
Japan,1992,0.327,17767.2240356469
Japan,1991,0.718,17349.6129448632
Japan,1990,1.125,15932.3098610065
Liechtenstein,2014,2.217,12.1466596062458
Liechtenstein,2013,0.936,11.9508379224311
Liechtenstein,2012,1.628,11.4988439840028
Liechtenstein,2011,1.664,10.770146159739
Liechtenstein,2010,0.498,10.2500525697453
Liechtenstein,2009,1.418,9.3410475106414
Liechtenstein,2008,1.405,9.1907279775217
Liechtenstein,2007,1.95,8.49400444140542
Liechtenstein,2006,0.974,7.8145503445168
Liechtenstein,2005,0.679,7.36154383025912
Liechtenstein,2004,0.916,6.96206085889234
Liechtenstein,2003,1.679,6.12854893092129
Liechtenstein,2002,1.398,5.47120399789924
Liechtenstein,2001,1.447,4.9356520871727
Liechtenstein,2000,1.466,4.10347221113633
Liechtenstein,1999,0.982,3.34323851753229
Liechtenstein,1998,1.214,2.7348908256102
Liechtenstein,1997,0.959,2.11391962125804
Liechtenstein,1996,-0.011,1.71782472614808
Liechtenstein,1995,0.914,1.35253391305614
Liechtenstein,1994,1.935,0.51373349741604
Liechtenstein,1993,0.65,0.20081994161834
Liechtenstein,1992,1.106,0.08826257370904
Liechtenstein,1991,0.203,0.00988335271844
Liechtenstein,1990,1.324,0.00010441014408
Malta,2014,1.571,233.784277903461
Malta,2013,1.371,218.330530876193
Malta,2012,1.478,200.930113967747
Malta,2011,1.026,167.744424973654
Malta,2010,1.344,144.495203602493
Malta,2009,1.109,132.768178643846
Malta,2008,1.273,111.708521589918
Malta,2007,1.355,95.5830936860767
Malta,2006,1.028,78.4943190080826
Malta,2005,0.663,41.115544771912
Malta,2004,0.684,27.5364022756943
Malta,2003,1.382,17.3511596216619
Malta,2002,0.924,14.6629379621564
Malta,2001,1.653,9.69281308007176
Malta,2000,1.042,3.71971962315223
Malta,1999,1.253,0.01127198139642
Malta,1998,0.844,0.00751933941466
Malta,1997,1.015,0.00470204555132
Malta,1996,0.596,0.0028229142942
Malta,1995,0.415,0.0018847686
Malta,1994,1.382,0.0009438
Monaco,2013,0.71,9.53623912835153
Monaco,2012,1.379,8.27926999480661
Monaco,2011,1.387,8.98846362308126
Monaco,2010,0.438,8.03400705441001
Monaco,2009,1.459,7.83964964108608
Monaco,2008,1.089,7.83126471304914
Monaco,2007,1.642,7.86987740677532
Monaco,2006,1.188,5.84082202810524
Monaco,2005,0.834,6.65426834400056
Monaco,2004,0.908,6.17801344242055
Monaco,2003,1.695,5.29890156502848
Monaco,2002,0.951,4.68300665932196
Monaco,2001,1.406,3.60079760784367
Monaco,2000,1.133,5.6672333238057
Monaco,1999,0.941,2.60824248114275
Monaco,1998,0.939,2.31116124808006
Monaco,1997,1.312,1.51033094886808
Monaco,1996,0.226,1.50217817984922
Monaco,1995,0.689,0.698369009856
Monaco,1994,1.3,0.50919363448216
Monaco,1993,0.461,0.44948334885335
Monaco,1992,0.627,0.44358992963016
Monaco,1991,0.085,0.38651932503437
Monaco,1990,1.261,0.37654009653127
Netherlands,2014,2.558,2241.15761748707
Netherlands,2013,0.421,2234.12779857061
Netherlands,2012,1.141,2191.50336427778
Netherlands,2011,1.062,2244.1679770456
Netherlands,2010,0.091,2484.84342221622
Netherlands,2009,1.215,2174.82758924066
Netherlands,2008,1.421,2082.44209539599
Netherlands,2007,2.061,1989.59643517676
Netherlands,2006,1.498,1862.2158477285
Netherlands,2005,1.245,1618.73039716429
Netherlands,2004,1.157,1801.64550570505
Netherlands,2003,1.201,1684.23967704698
Netherlands,2002,1.527,1926.79578322871
Netherlands,2001,1.27,1811.46647340432
Netherlands,2000,1.594,4713.27017045786
Netherlands,1999,1.574,5973.60002793951
Netherlands,1998,1.07,11549.2094779801
Netherlands,1997,0.614,10188.4732960192
Netherlands,1996,-0.776,9590.24346792922
Netherlands,1995,1.544,7570.52654128528
Netherlands,1994,1.367,8159.28363722576
Netherlands,1993,0.25,6311.61511
Netherlands,1992,1.183,5621.292034
Netherlands,1991,0.263,4366.074
Netherlands,1990,1.563,5606.3288
New Zealand,2014,0.535,1517.22797429
New Zealand,2013,0.995,1518.4487585885
New Zealand,2012,0.121,1474.5943229125
New Zealand,2011,0.666,1479.425952727
New Zealand,2010,0.595,1162.5744643025
New Zealand,2009,0.058,1095.7966787515
New Zealand,2008,0.564,1045.8525963345
New Zealand,2007,0.26,967.3103103525
New Zealand,2006,0.395,838.0692772765
New Zealand,2005,0.452,745.6386440485
